"","overall_transformed","age_tran","wage_tran","international_reputation","is_sub","Top_Club","value_tran","release_tran"
"1664",22438.4087936718,6.89742513781528,4e+06,1,1,"other",7.225e+11,2.25e+12
"1665",22438.4087936718,7.9704767893106,1.6e+07,1,0,"other",3.025e+11,9.27369e+11
"1666",25004.6851532663,8.61842877960116,4e+06,1,1,"other",4.9e+11,1.21e+12
"1667",31633.4844321214,6.7039137219579,1.21e+08,1,1,"Top_30",1e+14,4.84e+14
"1668",18516.6748683181,7.27079286900546,1e+06,1,0,"other",7.84e+10,1.37641e+11
"1669",17069.7509423732,7.27079286900546,9e+06,1,1,"other",2.56e+10,8.7616e+10
"1670",38050.8221903919,8.7735324353329,3.136e+09,3,0,"other",1.21e+14,3.4969e+14
"1671",21618.8176101031,6.30150451067143,1e+06,1,0,"other",6.80625e+11,2.56e+12
"1672",17069.7509423732,6.50540326910651,4e+06,1,1,"other",3.61e+10,1.10889e+11
"1673",21618.8176101031,7.45123163898525,4e+06,1,1,"other",3.30625e+11,6.70761e+11
"1674",32655.2205640584,9.51372623609775,0,2,0,"other",0,0
"1675",16371.9214995691,6.7039137219579,1e+06,1,1,"other",2.89e+10,7.8961e+10
"1676",24131.2337482305,7.45123163898525,1e+06,1,0,"other",7.225e+11,1.96e+12
"1677",23275.8444024818,8.46070789930705,4.9e+07,1,0,"other",3.30625e+11,1e+12
"1678",26806.2026241036,7.27079286900546,8.1e+07,1,1,"other",4.41e+12,1.089e+13
"1679",17784.6297377822,7.08628242288099,1e+06,1,1,"other",4e+10,9.3025e+10
"1680",24131.2337482305,8.46070789930705,3.6e+07,1,1,"other",4.55625e+11,8.93025e+11
"1681",20816.9605262596,8.13688012439014,4e+06,1,1,"other",1.225e+11,4.08321e+11
"1682",25004.6851532663,7.45123163898525,1e+06,1,1,"other",1.21e+12,5.76e+12
"1683",30630.6439676987,8.13688012439014,5.29e+08,1,0,"other",3.025e+13,8.836e+13
"1684",25004.6851532663,7.08628242288099,3.6e+07,1,0,"other",1.44e+12,4.41e+12
"1685",25896.305974114,7.45123163898525,4.9e+07,1,1,"other",1.69e+12,3.61e+12
"1686",24131.2337482305,7.45123163898525,9e+06,1,1,"other",8.1e+11,2.25e+12
"1687",25896.305974114,7.62784626614106,4.9e+07,1,0,"other",1.44e+12,2.56e+12
"1688",22438.4087936718,7.45123163898525,9e+06,1,0,"other",4.55625e+11,9.25444e+11
"1689",18516.6748683181,7.45123163898525,1e+06,1,1,"other",6.76e+10,1.19025e+11
"1690",15691.0232102274,6.09177543102124,1e+06,1,1,"other",3.61e+10,2.44036e+11
"1691",34755.7805546427,6.89742513781528,1.225e+09,2,0,"other",2.4025e+14,1.06276e+15
"1692",21618.8176101031,6.89742513781528,1e+06,1,0,"other",4.225e+11,1e+12
"1693",25004.6851532663,7.27079286900546,1e+06,1,1,"other",1.44e+12,7.29e+12
"1694",17784.6297377822,6.50540326910651,1e+06,1,1,"other",5.76e+10,1.38384e+11
"1695",15691.0232102274,6.50540326910651,1e+06,1,1,"other",1.69e+10,4.6225e+10
"1696",24131.2337482305,8.13688012439014,9e+06,1,0,"other",3.90625e+11,1.21e+12
"1697",28681.2444787277,7.80086037616557,1.369e+09,1,0,"other",9.61e+12,3.721e+13
"1698",19266.0021327151,7.62784626614106,1.6e+07,1,1,"other",7.29e+10,0
"1699",15691.0232102274,6.50540326910651,9e+06,1,1,"other",4e+10,2.07025e+11
"1700",24131.2337482305,7.08628242288099,4e+06,1,0,"other",8.55625e+11,1.69e+12
"1701",32655.2205640584,7.27079286900546,1.96e+08,2,1,"other",8.1e+13,1.7689e+14
"1702",33695.9527419033,8.30023899891754,1e+06,1,1,"other",5.625e+13,2.4964e+14
"1703",25004.6851532663,7.62784626614106,3.6e+07,1,0,"other",9.50625e+11,3.24e+12
"1704",28681.2444787277,6.7039137219579,1.21e+08,1,0,"other",3.025e+13,9.801e+13
"1705",20032.7261773365,7.45123163898525,1e+06,1,1,"other",1.40625e+11,2.85156e+11
"1706",17784.6297377822,7.27079286900546,4e+06,1,1,"other",4e+10,7.5625e+10
"1707",24131.2337482305,8.46070789930705,9e+06,1,1,"other",3.30625e+11,7.93881e+11
"1708",19266.0021327151,7.27079286900546,1e+06,1,1,"other",7.84e+10,1.37641e+11
"1709",25004.6851532663,8.13688012439014,4e+06,1,0,"other",8.1e+11,1.96e+12
"1710",38050.8221903919,6.89742513781528,5.476e+09,1,0,"other",4.2025e+14,1.64025e+15
"1711",21618.8176101031,6.7039137219579,4e+06,1,1,"other",3.90625e+11,1.21e+12
"1712",24131.2337482305,8.61842877960116,4e+06,1,1,"other",2.5e+11,4.55625e+11
"1713",24131.2337482305,7.9704767893106,1.6e+07,1,0,"other",6.00625e+11,1.21e+12
"1714",29646.5979860793,7.80086037616557,4.84e+08,1,1,"other",1.6e+13,6.084e+13
"1715",23275.8444024818,8.46070789930705,9e+06,1,1,"other",2.25625e+11,6.90561e+11
"1716",29646.5979860793,6.89742513781528,2.601e+09,1,1,"other",3.025e+13,1.3456e+14
"1717",23275.8444024818,9.37006240972088,9e+06,1,0,"other",1.44e+10,2.25e+10
"1718",32655.2205640584,8.61842877960116,1.21e+08,2,0,"other",3.6e+13,8.649e+13
"1719",24131.2337482305,7.45123163898525,2.5e+07,1,1,"other",9.025e+11,2.89e+12
"1720",43933.5485468287,7.62784626614106,1.96e+10,3,0,"Top_10",2.97025e+15,1.100401e+16
"1721",20816.9605262596,7.45123163898525,1e+06,1,0,"other",1.6e+11,2.809e+11
"1722",18516.6748683181,7.27079286900546,1e+06,1,1,"other",7.84e+10,1.37641e+11
"1723",31633.4844321214,7.9704767893106,5.29e+08,1,1,"other",4.225e+13,1.8769e+14
"1724",27734.48059515,7.80086037616557,3.24e+08,1,1,"other",6.25e+12,2.209e+13
"1725",21618.8176101031,7.08628242288099,4e+06,1,1,"other",3.6e+11,1.21e+12
"1726",27734.48059515,8.13688012439014,0,1,0,"other",0,0
"1727",19266.0021327151,6.50540326910651,1e+06,1,1,"other",2.025e+11,1e+12
"1728",31633.4844321214,9.07636242422116,2.89e+08,1,0,"other",4e+12,1.444e+13
"1729",25896.305974114,8.30023899891754,9e+06,1,0,"other",1e+12,1.69e+12
"1730",15026.9366242451,7.08628242288099,4e+06,1,1,"other",1e+10,3.8025e+10
"1731",31633.4844321214,8.46070789930705,1.69e+08,2,1,"other",3.6e+13,7.056e+13
"1732",33695.9527419033,7.62784626614106,3.721e+09,2,1,"Top_10",8.1e+13,2.9929e+14
"1733",22438.4087936718,7.27079286900546,4e+06,1,0,"other",5.25625e+11,1.21e+12
"1734",28681.2444787277,6.7039137219579,4.41e+08,1,0,"other",2.401e+13,1.1449e+14
"1735",21618.8176101031,6.50540326910651,4e+06,1,1,"other",4.9e+11,1.44e+12
"1736",25004.6851532663,8.46070789930705,9e+06,1,0,"other",4.225e+11,1.21e+12
"1737",17784.6297377822,6.50540326910651,1e+06,1,1,"other",1.225e+11,5.79121e+11
"1738",26806.2026241036,7.80086037616557,3.6e+07,1,0,"other",3.61e+12,1.681e+13
"1739",26806.2026241036,7.80086037616557,1.69e+08,1,1,"other",2.56e+12,9.61e+12
"1740",25896.305974114,6.7039137219579,1.6e+07,1,0,"other",2.89e+12,7.84e+12
"1741",25896.305974114,7.80086037616557,6.4e+07,1,1,"other",1.44e+12,3.61e+12
"1742",21618.8176101031,7.80086037616557,4e+06,1,0,"other",2.25625e+11,5.41696e+11
"1743",20032.7261773365,7.45123163898525,4e+06,1,1,"other",1.40625e+11,3.27184e+11
"1744",26806.2026241036,8.46070789930705,6.4e+07,1,0,"other",1.69e+12,4e+12
"1745",20032.7261773365,8.30023899891754,1e+06,1,1,"other",8.41e+10,3.89376e+11
"1746",25896.305974114,7.80086037616557,1.6e+07,1,0,"other",1.21e+12,5.29e+12
"1747",13748.7142897823,6.50540326910651,1e+06,1,1,"other",8.1e+09,3.0976e+10
"1748",42717.4600273031,7.62784626614106,1.3225e+10,3,0,"other",2.116e+15,6.67489e+15
"1749",21618.8176101031,7.80086037616557,1e+06,1,0,"other",2.025e+11,3.55216e+11
"1750",23275.8444024818,7.9704767893106,4e+06,1,1,"other",3.025e+11,0
"1751",20816.9605262596,6.30150451067143,1e+06,1,1,"other",2.75625e+11,1.44e+12
"1752",30630.6439676987,7.45123163898525,1.936e+09,1,1,"Top_20",4.225e+13,1.3225e+14
"1753",26806.2026241036,6.89742513781528,6.4e+07,1,1,"other",7.29e+12,2.116e+13
"1754",16371.9214995691,6.09177543102124,1e+06,1,1,"other",4.41e+10,2.49001e+11
"1755",20032.7261773365,6.89742513781528,1e+06,1,1,"other",2.025e+11,7.70884e+11
"1756",21618.8176101031,9.2243044729329,1e+06,1,0,"other",2.25e+10,3.5344e+10
"1757",22438.4087936718,6.50540326910651,9e+06,1,1,"other",1.21e+12,5.29e+12
"1758",21618.8176101031,8.30023899891754,1e+06,1,1,"other",1.80625e+11,2.81961e+11
"1759",25004.6851532663,7.62784626614106,9e+06,1,0,"other",9.50625e+11,3.24e+12
"1760",10838.7442715874,6.30150451067143,1e+06,1,1,"other",2.5e+09,1.1881e+10
"1761",22438.4087936718,7.08628242288099,9e+06,1,1,"other",5.625e+11,1.44e+12
"1762",24131.2337482305,6.7039137219579,4e+06,1,1,"other",1e+12,2.56e+12
"1763",28681.2444787277,6.89742513781528,1.69e+08,1,1,"other",2.116e+13,0
"1764",30630.6439676987,7.9704767893106,8.41e+08,1,0,"other",2.304e+13,9.409e+13
"1765",19266.0021327151,7.45123163898525,9e+06,1,0,"other",1.05625e+11,2.78784e+11
"1766",22438.4087936718,6.89742513781528,1e+06,1,1,"other",6.00625e+11,3.61e+12
"1767",26806.2026241036,8.46070789930705,1.6e+07,1,0,"other",2.25e+12,3.61e+12
"1768",25004.6851532663,8.61842877960116,1.6e+07,1,1,"other",3.30625e+11,8.464e+11
"1769",29646.5979860793,8.61842877960116,5.76e+08,3,0,"other",9e+12,3.6e+13
"1770",39188.0132051698,8.13688012439014,4.9e+09,3,1,"Top_10",4.6225e+14,1.94481e+15
"1771",27734.48059515,7.45123163898525,2.25e+08,1,1,"other",7.84e+12,2.401e+13
"1772",22438.4087936718,7.08628242288099,9e+06,1,1,"other",5.625e+11,1.44e+12
"1773",26806.2026241036,7.9704767893106,1.96e+08,1,1,"other",3.24e+12,1.024e+13
"1774",24131.2337482305,7.45123163898525,1.6e+07,1,0,"other",1e+12,2.25e+12
"1775",30630.6439676987,7.80086037616557,2.809e+09,1,1,"other",3.6e+13,9.216e+13
"1776",19266.0021327151,6.30150451067143,1e+06,1,1,"other",3.025e+11,1.21e+12
"1777",31633.4844321214,7.27079286900546,9.61e+08,1,0,"other",6.4e+13,2.4964e+14
"1778",21618.8176101031,6.89742513781528,4e+06,1,1,"other",4.225e+11,1.21e+12
"1779",23275.8444024818,6.50540326910651,4e+06,1,0,"other",1.96e+12,0
"1780",27734.48059515,8.61842877960116,1.69e+08,1,1,"other",2.56e+12,9.61e+12
"1781",28681.2444787277,7.80086037616557,1.6e+07,1,0,"other",1.296e+13,3.481e+13
"1782",25004.6851532663,6.30150451067143,9e+06,1,1,"other",2.89e+12,1.369e+13
"1783",22438.4087936718,6.89742513781528,9e+06,1,1,"other",6.00625e+11,1.21e+12
"1784",24131.2337482305,7.62784626614106,4e+06,1,1,"other",6.4e+11,1.69e+12
"1785",28681.2444787277,8.61842877960116,4e+08,1,0,"other",3.61e+12,1.089e+13
"1786",27734.48059515,7.9704767893106,1.96e+08,1,1,"other",5.76e+12,1.521e+13
"1787",25896.305974114,8.30023899891754,4.9e+07,1,0,"other",7.225e+11,2.56e+12
"1788",23275.8444024818,7.62784626614106,1.6e+07,1,0,"other",6.00625e+11,1.96e+12
"1789",13134.3330541525,5.87571073418712,1e+06,1,1,"other",1e+10,3.9204e+10
"1790",25896.305974114,7.08628242288099,2.5e+07,1,1,"other",1.44e+12,4e+12
"1791",26806.2026241036,7.80086037616557,1e+06,1,0,"other",3.61e+12,6.25e+12
"1792",20032.7261773365,7.08628242288099,4e+06,1,1,"other",1.40625e+11,3.37561e+11
"1793",25896.305974114,6.89742513781528,2.5e+07,1,1,"other",2.25e+12,5.76e+12
"1794",22438.4087936718,7.62784626614106,1.6e+07,1,1,"other",3.30625e+11,0
"1795",30630.6439676987,8.46070789930705,1.225e+09,1,1,"other",1.681e+13,5.929e+13
"1796",27734.48059515,8.30023899891754,3.6e+07,2,1,"other",4e+12,1.225e+13
"1797",23275.8444024818,7.62784626614106,1.6e+07,1,1,"other",5.25625e+11,0
"1798",32655.2205640584,7.27079286900546,1.764e+09,1,1,"other",1e+14,3.9204e+14
"1799",26806.2026241036,8.7735324353329,8.1e+07,1,0,"other",1.21e+12,4.84e+12
"1800",15691.0232102274,6.30150451067143,4e+06,1,1,"other",2.89e+10,1.42884e+11
"1801",17784.6297377822,6.09177543102124,1e+06,1,1,"other",1.05625e+11,4.32964e+11
"1802",31633.4844321214,8.9261396899676,1.96e+08,1,0,"other",1.156e+13,2.209e+13
"1803",20032.7261773365,6.89742513781528,1e+06,1,0,"other",1.40625e+11,4.55625e+11
"1804",30630.6439676987,7.80086037616557,2.116e+09,1,0,"other",3.025e+13,1.1881e+14
"1805",29646.5979860793,7.27079286900546,3.24e+08,1,1,"other",3.025e+13,1.6129e+14
"1806",28681.2444787277,7.27079286900546,1.44e+08,1,0,"other",1.444e+13,8.464e+13
"1807",17069.7509423732,7.27079286900546,4e+06,1,0,"other",2.56e+10,5.3824e+10
"1808",17069.7509423732,6.09177543102124,1e+06,1,1,"other",6.25e+10,2.69361e+11
"1809",27734.48059515,6.30150451067143,1.521e+09,1,1,"Top_10",2.5e+13,1.7956e+14
"1810",30630.6439676987,7.08628242288099,2.25e+08,1,1,"other",5.625e+13,2.9929e+14
"1811",38050.8221903919,7.80086037616557,6.4e+09,2,0,"Top_30",4.2025e+14,1.64025e+15
"1812",32655.2205640584,8.46070789930705,1.024e+09,1,0,"other",4.9e+13,1.4161e+14
"1813",29646.5979860793,7.62784626614106,0,1,0,"other",0,0
"1814",32655.2205640584,6.50540326910651,2.89e+08,1,1,"other",1.5625e+14,4e+14
"1815",20816.9605262596,6.09177543102124,4e+06,1,1,"other",5.625e+11,4e+12
"1816",26806.2026241036,6.89742513781528,2.5e+07,1,0,"other",7.84e+12,0
"1817",25896.305974114,7.62784626614106,2.89e+08,1,0,"other",1.44e+12,0
"1818",23275.8444024818,8.61842877960116,1e+06,1,1,"other",2.25625e+11,4.10881e+11
"1819",15026.9366242451,6.09177543102124,1e+06,1,1,"other",2.56e+10,1.444e+11
"1820",25896.305974114,8.46070789930705,2.5e+07,1,1,"other",8.55625e+11,2.56e+12
"1821",35834.8028181981,6.7039137219579,1e+06,1,0,"other",3.4225e+14,1.97136e+15
"1822",23275.8444024818,8.46070789930705,1.6e+07,1,1,"other",2.25625e+11,7.72641e+11
"1823",34755.7805546427,9.07636242422116,0,1,0,"other",0,0
"1824",17784.6297377822,6.7039137219579,4e+06,1,1,"other",1.225e+11,0
"1825",32655.2205640584,6.7039137219579,9e+08,1,0,"other",1e+14,3.61e+14
"1826",30630.6439676987,7.62784626614106,1.96e+08,1,0,"other",4.225e+13,1.0404e+14
"1827",23275.8444024818,6.30150451067143,4e+06,1,1,"other",1e+12,2.56e+12
"1828",31633.4844321214,7.80086037616557,1.764e+09,1,0,"other",4.225e+13,1.4884e+14
"1829",27734.48059515,7.27079286900546,3.6e+07,1,0,"other",1.024e+13,2.601e+13
"1830",21618.8176101031,6.50540326910651,1e+06,1,0,"other",5.625e+11,0
"1831",23275.8444024818,7.62784626614106,1.6e+07,1,0,"other",5.625e+11,9.88036e+11
"1832",14379.5410046167,6.30150451067143,1e+06,1,1,"other",2.25e+10,8.3521e+10
"1833",23275.8444024818,7.62784626614106,9e+06,1,0,"other",4.9e+11,1.21e+12
"1834",24131.2337482305,7.08628242288099,1e+06,1,1,"other",1e+12,3.24e+12
"1835",28681.2444787277,7.9704767893106,2.89e+08,2,0,"other",7.29e+12,2.809e+13
"1836",29646.5979860793,8.13688012439014,1.6e+07,1,0,"other",1.521e+13,3.025e+13
"1837",20032.7261773365,7.08628242288099,1e+06,1,0,"other",2.025e+11,0
"1838",26806.2026241036,7.27079286900546,1.6e+07,1,0,"other",4.84e+12,1.6e+13
"1839",23275.8444024818,7.62784626614106,4e+06,1,1,"other",5.25625e+11,1e+12
"1840",17784.6297377822,8.46070789930705,1e+06,1,1,"other",1.44e+10,2.25e+10
"1841",29646.5979860793,7.9704767893106,1.225e+09,1,0,"other",1.6e+13,5.625e+13
"1842",30630.6439676987,7.80086037616557,1.96e+08,2,1,"other",3.6e+13,1.44e+14
"1843",22438.4087936718,9.2243044729329,4e+06,1,0,"other",3.24e+10,5.0625e+10
"1844",22438.4087936718,7.62784626614106,9e+06,1,0,"other",4.225e+11,1.44e+12
"1845",15026.9366242451,8.30023899891754,4e+06,1,1,"other",3.6e+09,8.649e+09
"1846",19266.0021327151,8.30023899891754,4e+06,1,0,"other",4e+10,9.61e+10
"1847",20032.7261773365,7.62784626614106,4e+06,1,1,"other",1.225e+11,3.03601e+11
"1848",46425.6949190571,8.7735324353329,1.8225e+10,3,0,"other",7.84e+14,2.26576e+15
"1849",18516.6748683181,7.80086037616557,9e+06,1,0,"other",4.41e+10,1.31044e+11
"1850",22438.4087936718,7.08628242288099,4e+06,1,0,"other",5.625e+11,1.44e+12
"1851",18516.6748683181,6.50540326910651,1e+06,1,1,"other",9e+10,3.42225e+11
"1852",20816.9605262596,7.27079286900546,4e+06,1,1,"other",1.80625e+11,6.02176e+11
"1853",22438.4087936718,6.30150451067143,1e+06,1,1,"other",1e+12,5.76e+12
"1854",21618.8176101031,8.30023899891754,4e+06,1,0,"other",1.80625e+11,5.53536e+11
"1855",18516.6748683181,5.87571073418712,1e+06,1,1,"other",2.025e+11,1.44e+12
"1856",23275.8444024818,6.7039137219579,4e+06,1,0,"other",9.025e+11,3.61e+12
"1857",42717.4600273031,7.80086037616557,1.8225e+10,4,0,"Top_10",1.444e+15,4.30336e+15
"1858",13748.7142897823,6.09177543102124,1e+06,1,1,"other",1.69e+10,1.42129e+11
"1859",21618.8176101031,8.30023899891754,4e+06,1,1,"other",1.80625e+11,5.53536e+11
"1860",24131.2337482305,6.89742513781528,9e+06,1,0,"other",1.69e+12,6.25e+12
"1861",21618.8176101031,6.7039137219579,1.6e+07,1,1,"other",4.9e+11,1.69e+12
"1862",25896.305974114,7.9704767893106,3.6e+07,1,1,"other",8.1e+11,1.96e+12
"1863",22438.4087936718,7.27079286900546,6.4e+07,1,1,"other",5.25625e+11,1.69e+12
"1864",14379.5410046167,6.30150451067143,1e+06,1,0,"other",1.96e+10,1.10889e+11
"1865",40344.786512142,7.27079286900546,2.116e+09,2,0,"other",1.024e+15,3.69664e+15
"1866",22438.4087936718,7.9704767893106,1e+06,1,1,"other",3.025e+11,5.52049e+11
"1867",19266.0021327151,7.27079286900546,1e+06,1,0,"other",1.225e+11,2.49001e+11
"1868",21618.8176101031,6.89742513781528,4e+06,1,1,"other",2.75625e+11,6.41601e+11
"1869",22438.4087936718,7.45123163898525,6.4e+07,1,0,"other",3.90625e+11,1.21e+12
"1870",22438.4087936718,8.13688012439014,1e+06,1,1,"other",2.75625e+11,6.62596e+11
"1871",33695.9527419033,7.08628242288099,2.209e+09,2,1,"Top_20",1.1025e+14,4.2849e+14
"1872",24131.2337482305,8.9261396899676,1e+06,2,0,"other",7.84e+10,1.64836e+11
"1873",19266.0021327151,6.89742513781528,4e+06,1,1,"other",1.225e+11,3.34084e+11
"1874",28681.2444787277,7.80086037616557,1.21e+08,1,0,"other",1.089e+13,2.401e+13
"1875",38050.8221903919,9.07636242422116,0,1,0,"other",0,0
"1876",25004.6851532663,9.2243044729329,4e+06,1,0,"other",3.24e+10,5.9049e+10
"1877",32655.2205640584,6.30150451067143,2.25e+08,1,1,"other",1.21e+14,4.3681e+14
"1878",25004.6851532663,7.62784626614106,4e+06,1,1,"other",1.21e+12,3.24e+12
"1879",24131.2337482305,6.89742513781528,1.6e+07,1,1,"other",1.44e+12,4.84e+12
"1880",20032.7261773365,7.9704767893106,4e+06,1,1,"other",9e+10,1.40625e+11
"1881",39188.0132051698,7.80086037616557,9.801e+09,2,1,"Top_10",5.29e+14,1.96249e+15
"1882",26806.2026241036,8.30023899891754,6.4e+07,1,0,"other",2.89e+12,5.76e+12
"1883",39188.0132051698,7.80086037616557,1.936e+09,2,0,"other",6.76e+14,3.20356e+15
"1884",20032.7261773365,7.08628242288099,4e+06,1,0,"other",1.225e+11,4.08321e+11
"1885",19266.0021327151,6.89742513781528,9e+06,1,0,"other",1.05625e+11,3.81924e+11
"1886",13134.3330541525,6.09177543102124,1e+06,1,1,"other",1e+10,3.7249e+10
"1887",17069.7509423732,6.89742513781528,1e+06,1,1,"other",3.24e+10,9.3636e+10
"1888",13134.3330541525,6.09177543102124,1e+06,1,1,"other",1e+10,3.5344e+10
"1889",26806.2026241036,7.9704767893106,4e+06,1,1,"other",3.24e+12,5.76e+12
"1890",21618.8176101031,8.46070789930705,4e+06,1,1,"other",1.6e+11,2.5e+11
"1891",26806.2026241036,8.30023899891754,4.9e+07,1,0,"other",2.56e+12,6.25e+12
"1892",26806.2026241036,7.9704767893106,1.6e+07,1,0,"other",2.56e+12,6.25e+12
"1893",25896.305974114,8.30023899891754,4.9e+07,1,0,"other",6.80625e+11,1.44e+12
"1894",25004.6851532663,7.9704767893106,9e+06,1,0,"other",8.1e+11,1.21e+12
"1895",14379.5410046167,6.30150451067143,1e+06,1,1,"other",2.25e+10,9.6721e+10
"1896",18516.6748683181,5.65272844935902,1e+06,1,1,"other",2.025e+11,1.21e+12
"1897",18516.6748683181,7.9704767893106,1e+06,1,1,"other",3.24e+10,9.9225e+10
"1898",20032.7261773365,6.89742513781528,1e+06,1,1,"other",2.025e+11,6.20944e+11
"1899",20816.9605262596,7.27079286900546,1e+06,1,1,"other",1.80625e+11,4.47561e+11
"1900",17069.7509423732,8.7735324353329,1e+06,1,1,"other",4.9e+09,1.5129e+10
"1901",34755.7805546427,8.13688012439014,1.936e+09,2,1,"other",8.1e+13,2.3409e+14
"1902",20816.9605262596,6.30150451067143,3.6e+07,1,1,"other",5.25625e+11,3.24e+12
"1903",21618.8176101031,6.7039137219579,1e+06,1,0,"other",4.9e+11,1.21e+12
"1904",27734.48059515,8.46070789930705,8.1e+07,1,0,"other",3.24e+12,1.156e+13
"1905",19266.0021327151,7.9704767893106,9e+06,1,0,"other",6.25e+10,1.64836e+11
"1906",28681.2444787277,7.45123163898525,3.721e+09,1,1,"Top_20",1.444e+13,5.625e+13
"1907",25896.305974114,7.9704767893106,8.1e+07,1,0,"other",1.21e+12,2.56e+12
"1908",14379.5410046167,6.30150451067143,1e+06,1,1,"other",1.21e+10,4.6225e+10
"1909",19266.0021327151,7.80086037616557,1e+06,1,0,"other",6.76e+10,1.05625e+11
"1910",11954.4062473755,5.87571073418712,1e+06,1,1,"other",3.6e+09,2.25e+10
"1911",20816.9605262596,6.7039137219579,1e+06,1,1,"other",3.025e+11,9.801e+11
"1912",23275.8444024818,7.27079286900546,3.6e+07,1,1,"other",7.225e+11,2.89e+12
"1913",17069.7509423732,6.30150451067143,9e+06,1,1,"other",6.25e+10,3.37561e+11
"1914",30630.6439676987,8.30023899891754,1.44e+08,2,0,"other",1.936e+13,7.921e+13
"1915",33695.9527419033,7.45123163898525,3.136e+09,1,1,"other",1.1025e+14,3.0976e+14
"1916",20816.9605262596,6.7039137219579,1e+06,1,1,"other",3.025e+11,0
"1917",24131.2337482305,8.13688012439014,1.6e+07,1,0,"other",5.25625e+11,1.21e+12
"1918",25004.6851532663,8.30023899891754,9e+06,1,1,"other",5.25625e+11,1.69e+12
"1919",17069.7509423732,6.89742513781528,1e+06,1,1,"other",4e+10,1.521e+11
"1920",25896.305974114,9.65537998887466,2.5e+07,2,1,"other",6.76e+10,2.704e+11
"1921",20816.9605262596,6.09177543102124,1e+06,1,1,"other",4.225e+11,2.89e+12
"1922",17069.7509423732,6.7039137219579,1e+06,1,1,"other",2.89e+10,6.9696e+10
"1923",26806.2026241036,8.9261396899676,3.6e+07,1,1,"other",8.55625e+11,1.44e+12
"1924",32655.2205640584,9.51372623609775,2.56e+08,1,0,"other",7.84e+12,1.681e+13
"1925",26806.2026241036,8.13688012439014,2.56e+08,1,0,"other",2.25e+12,4.84e+12
"1926",20032.7261773365,6.89742513781528,1e+06,1,1,"other",2.25625e+11,0
"1927",23275.8444024818,7.62784626614106,1e+06,1,0,"other",5.25625e+11,1e+12
"1928",21618.8176101031,8.9261396899676,4e+06,1,1,"other",2.89e+10,8.8804e+10
"1929",25004.6851532663,8.7735324353329,2.5e+07,1,1,"other",2.75625e+11,4.30336e+11
"1930",22438.4087936718,7.9704767893106,9e+06,1,0,"other",3.025e+11,9.27369e+11
"1931",21618.8176101031,8.61842877960116,1.6e+07,1,1,"other",1.225e+11,3.75769e+11
"1932",32655.2205640584,7.08628242288099,2.89e+08,1,0,"other",1.3225e+14,4.7961e+14
"1933",15691.0232102274,6.50540326910651,4e+06,1,1,"other",1.69e+10,0
"1934",17069.7509423732,6.30150451067143,9e+06,1,1,"other",7.84e+10,4.23801e+11
"1935",15691.0232102274,6.50540326910651,1e+06,1,1,"other",1.44e+10,5.76e+10
"1936",28681.2444787277,7.45123163898525,2.25e+08,1,1,"other",1.521e+13,3.844e+13
"1937",21618.8176101031,6.50540326910651,3.6e+07,1,0,"other",9.50625e+11,6.25e+12
